date,product,demand,price,day_of_week,month,is_weekend,promotion
2010-10-08,Gifts & Party,7906,4.24,4,10,0,0
2010-10-09,Gifts & Party,0,4.24,5,10,1,0
2010-10-10,Gifts & Party,3083,2.57,6,10,1,0
2010-10-11,Gifts & Party,5951,3.02,0,10,0,0
2010-10-12,Gifts & Party,7166,3.53,1,10,0,0
2010-10-13,Gifts & Party,12902,2.87,2,10,0,1
2010-10-14,Gifts & Party,7976,2.91,3,10,0,0
2010-10-15,Gifts & Party,5548,4.22,4,10,0,0
2010-10-16,Gifts & Party,0,4.22,5,10,1,0
2010-10-17,Gifts & Party,4636,2.25,6,10,1,0
2010-10-18,Gifts & Party,5395,4.22,0,10,0,0
2010-10-19,Gifts & Party,7941,3.31,1,10,0,0
2010-10-20,Gifts & Party,6084,2.94,2,10,0,0
2010-10-21,Gifts & Party,4607,3.4,3,10,0,0
2010-10-22,Gifts & Party,4299,4.66,4,10,0,0
2010-10-23,Gifts & Party,0,4.66,5,10,1,0
2010-10-24,Gifts & Party,3927,2.28,6,10,1,0
2010-10-25,Gifts & Party,3691,3.04,0,10,0,0
2010-10-26,Gifts & Party,6713,3.16,1,10,0,0
2010-10-27,Gifts & Party,3674,3.84,2,10,0,0
2010-10-28,Gifts & Party,2803,5.71,3,10,0,0
2010-10-29,Gifts & Party,4252,3.15,4,10,0,0
2010-10-30,Gifts & Party,0,3.15,5,10,1,0
2010-10-31,Gifts & Party,4571,2.21,6,10,1,0
2010-11-01,Gifts & Party,3445,5.16,0,11,0,0
2010-11-02,Gifts & Party,5224,3.38,1,11,0,0
2010-11-03,Gifts & Party,6183,3.52,2,11,0,0
2010-11-04,Gifts & Party,10747,3.63,3,11,0,1
2010-11-05,Gifts & Party,5534,4.08,4,11,0,0
2010-11-06,Gifts & Party,0,4.08,5,11,1,0
2010-11-07,Gifts & Party,5040,2.4,6,11,1,0
2010-11-08,Gifts & Party,9562,4.34,0,11,0,1
2010-11-09,Gifts & Party,9081,2.93,1,11,0,1
2010-11-10,Gifts & Party,8933,3.77,2,11,0,1
2010-11-11,Gifts & Party,6161,3.35,3,11,0,0
2010-11-12,Gifts & Party,4858,5.0,4,11,0,0
2010-11-13,Gifts & Party,0,5.0,5,11,1,0
2010-11-14,Gifts & Party,3460,2.65,6,11,1,0
2010-11-15,Gifts & Party,10697,4.61,0,11,0,1
2010-11-16,Gifts & Party,6727,4.56,1,11,0,0
2010-11-17,Gifts & Party,7318,4.36,2,11,0,0
2010-11-18,Gifts & Party,5241,4.22,3,11,0,0
2010-11-19,Gifts & Party,5266,4.61,4,11,0,0
2010-11-20,Gifts & Party,0,4.61,5,11,1,0
2010-11-21,Gifts & Party,4726,2.59,6,11,1,0
2010-11-22,Gifts & Party,5088,4.56,0,11,0,0
2010-11-23,Gifts & Party,6371,4.17,1,11,0,0
2010-11-24,Gifts & Party,5645,5.17,2,11,0,0
2010-11-25,Gifts & Party,6692,3.47,3,11,0,0
2010-11-26,Gifts & Party,3880,5.0,4,11,0,0
2010-11-27,Gifts & Party,0,5.0,5,11,1,0
2010-11-28,Gifts & Party,2877,2.62,6,11,1,0
2010-11-29,Gifts & Party,7541,5.73,0,11,0,0
2010-11-30,Gifts & Party,5856,2.89,1,11,0,0
2010-12-01,Gifts & Party,11554,5.22,2,12,0,1
2010-12-02,Gifts & Party,13352,2.79,3,12,0,1
2010-12-03,Gifts & Party,7114,7.61,4,12,0,0
2010-12-04,Gifts & Party,0,7.61,5,12,1,0
2010-12-05,Gifts & Party,7116,2.53,6,12,1,0
2010-12-06,Gifts & Party,10380,6.71,0,12,0,1
2010-12-07,Gifts & Party,11098,10.36,1,12,0,1
2010-12-08,Gifts & Party,7946,4.36,2,12,0,0
2010-12-09,Gifts & Party,12170,9.01,3,12,0,1
2010-12-10,Gifts & Party,3731,7.04,4,12,0,0
2010-12-11,Gifts & Party,0,7.04,5,12,1,0
2010-12-12,Gifts & Party,2435,2.41,6,12,1,0
2010-12-13,Gifts & Party,3644,6.07,0,12,0,0
2010-12-14,Gifts & Party,3652,5.54,1,12,0,0
2010-12-15,Gifts & Party,3457,2.46,2,12,0,0
2010-12-16,Gifts & Party,4043,2.64,3,12,0,0
2010-12-17,Gifts & Party,2550,9.45,4,12,0,0
2010-12-18,Gifts & Party,0,9.45,5,12,1,0
2010-12-19,Gifts & Party,534,2.51,6,12,1,0
2010-12-20,Gifts & Party,1921,6.97,0,12,0,0
2010-12-21,Gifts & Party,2134,18.53,1,12,0,0
2010-12-22,Gifts & Party,510,2.3,2,12,0,0
2010-12-23,Gifts & Party,1117,6.98,3,12,0,0
2010-12-24,Gifts & Party,0,6.98,4,12,0,0
2010-12-25,Gifts & Party,0,6.98,5,12,1,0
2010-12-26,Gifts & Party,0,6.98,6,12,1,0
2010-12-27,Gifts & Party,0,6.98,0,12,0,0
2010-12-28,Gifts & Party,0,6.98,1,12,0,0
2010-12-29,Gifts & Party,0,6.98,2,12,0,0
2010-12-30,Gifts & Party,0,6.98,3,12,0,0
2010-12-31,Gifts & Party,0,6.98,4,12,0,0
2011-01-01,Gifts & Party,0,6.98,5,1,1,0
2011-01-02,Gifts & Party,0,6.98,6,1,1,0
2011-01-03,Gifts & Party,0,6.98,0,1,0,0
2011-01-04,Gifts & Party,2091,5.63,1,1,0,0
2011-01-05,Gifts & Party,2981,4.39,2,1,0,0
2011-01-06,Gifts & Party,4111,4.23,3,1,0,0
2011-01-07,Gifts & Party,3257,4.66,4,1,0,0
2011-01-08,Gifts & Party,0,4.66,5,1,1,0
2011-01-09,Gifts & Party,1250,2.73,6,1,1,0
2011-01-10,Gifts & Party,2959,5.5,0,1,0,0
2011-01-11,Gifts & Party,5713,5.0,1,1,0,0
2011-01-12,Gifts & Party,2108,5.92,2,1,0,0
2011-01-13,Gifts & Party,1455,5.62,3,1,0,0
2011-01-14,Gifts & Party,4638,6.81,4,1,0,0
2011-01-15,Gifts & Party,0,6.81,5,1,1,0
2011-01-16,Gifts & Party,499,3.09,6,1,1,0
2011-01-17,Gifts & Party,2610,5.32,0,1,0,0
2011-01-18,Gifts & Party,1662,7.02,1,1,0,0
2011-01-19,Gifts & Party,3028,5.01,2,1,0,0
2011-01-20,Gifts & Party,1975,5.01,3,1,0,0
2011-01-21,Gifts & Party,2507,6.63,4,1,0,0
2011-01-22,Gifts & Party,0,6.63,5,1,1,0
2011-01-23,Gifts & Party,1224,2.78,6,1,1,0
2011-01-24,Gifts & Party,2375,6.62,0,1,0,0
2011-01-25,Gifts & Party,2709,5.88,1,1,0,0
2011-01-26,Gifts & Party,2069,4.95,2,1,0,0
2011-01-27,Gifts & Party,1844,3.64,3,1,0,0
2011-01-28,Gifts & Party,2003,5.62,4,1,0,0
2011-01-29,Gifts & Party,0,5.62,5,1,1,0
2011-01-30,Gifts & Party,490,2.9,6,1,1,0
2011-01-31,Gifts & Party,3330,5.94,0,1,0,0
2011-02-01,Gifts & Party,2743,4.91,1,2,0,0
2011-02-02,Gifts & Party,1724,6.97,2,2,0,0
2011-02-03,Gifts & Party,2178,4.19,3,2,0,0
2011-02-04,Gifts & Party,1745,8.79,4,2,0,0
2011-02-05,Gifts & Party,0,8.79,5,2,1,0
2011-02-06,Gifts & Party,153,2.93,6,2,1,0
2011-02-07,Gifts & Party,2221,4.87,0,2,0,0
2011-02-08,Gifts & Party,1596,7.4,1,2,0,0
2011-02-09,Gifts & Party,1640,10.08,2,2,0,0
2011-02-10,Gifts & Party,1039,5.32,3,2,0,0
2011-02-11,Gifts & Party,918,7.15,4,2,0,0
2011-02-12,Gifts & Party,0,7.15,5,2,1,0
2011-02-13,Gifts & Party,448,3.07,6,2,1,0
2011-02-14,Gifts & Party,1300,5.44,0,2,0,0
2011-02-15,Gifts & Party,2750,4.01,1,2,0,0
2011-02-16,Gifts & Party,2448,3.64,2,2,0,0
2011-02-17,Gifts & Party,2038,9.01,3,2,0,0
2011-02-18,Gifts & Party,939,5.5,4,2,0,0
2011-02-19,Gifts & Party,0,5.5,5,2,1,0
2011-02-20,Gifts & Party,534,3.47,6,2,1,0
2011-02-21,Gifts & Party,3926,4.63,0,2,0,0
2011-02-22,Gifts & Party,2538,4.37,1,2,0,0
2011-02-23,Gifts & Party,2515,6.64,2,2,0,0
2011-02-24,Gifts & Party,1992,3.87,3,2,0,0
2011-02-25,Gifts & Party,1808,4.56,4,2,0,0
2011-02-26,Gifts & Party,0,4.56,5,2,1,0
2011-02-27,Gifts & Party,1020,2.56,6,2,1,0
2011-02-28,Gifts & Party,1715,6.34,0,2,0,0
2011-03-01,Gifts & Party,1783,5.15,1,3,0,0
2011-03-02,Gifts & Party,1120,3.43,2,3,0,0
2011-03-03,Gifts & Party,3576,5.62,3,3,0,0
2011-03-04,Gifts & Party,1705,3.72,4,3,0,0
2011-03-05,Gifts & Party,0,3.72,5,3,1,0
2011-03-06,Gifts & Party,776,2.93,6,3,1,0
2011-03-07,Gifts & Party,3089,7.19,0,3,0,0
2011-03-08,Gifts & Party,1723,4.04,1,3,0,0
2011-03-09,Gifts & Party,2393,4.42,2,3,0,0
2011-03-10,Gifts & Party,1905,4.28,3,3,0,0
2011-03-11,Gifts & Party,1662,4.71,4,3,0,0
2011-03-12,Gifts & Party,0,4.71,5,3,1,0
2011-03-13,Gifts & Party,410,2.56,6,3,1,0
2011-03-14,Gifts & Party,2174,3.25,0,3,0,0
2011-03-15,Gifts & Party,1311,8.76,1,3,0,0
2011-03-16,Gifts & Party,2111,3.3,2,3,0,0
2011-03-17,Gifts & Party,2615,7.26,3,3,0,0
2011-03-18,Gifts & Party,1736,7.08,4,3,0,0
2011-03-19,Gifts & Party,0,7.08,5,3,1,0
2011-03-20,Gifts & Party,1531,4.67,6,3,1,0
2011-03-21,Gifts & Party,1739,2.72,0,3,0,0
2011-03-22,Gifts & Party,3390,7.77,1,3,0,0
2011-03-23,Gifts & Party,2006,6.34,2,3,0,0
2011-03-24,Gifts & Party,1994,3.51,3,3,0,0
2011-03-25,Gifts & Party,2600,5.49,4,3,0,0
2011-03-26,Gifts & Party,0,5.49,5,3,1,0
2011-03-27,Gifts & Party,803,3.21,6,3,1,0
2011-03-28,Gifts & Party,1711,5.78,0,3,0,0
2011-03-29,Gifts & Party,5129,7.72,1,3,0,0
2011-03-30,Gifts & Party,3071,4.77,2,3,0,0
2011-03-31,Gifts & Party,3029,8.59,3,3,0,0
2011-04-01,Gifts & Party,2199,6.7,4,4,0,0
2011-04-02,Gifts & Party,0,6.7,5,4,1,0
2011-04-03,Gifts & Party,671,2.44,6,4,1,0
2011-04-04,Gifts & Party,2067,6.36,0,4,0,0
2011-04-05,Gifts & Party,1971,4.77,1,4,0,0
2011-04-06,Gifts & Party,1031,5.18,2,4,0,0
2011-04-07,Gifts & Party,1985,4.38,3,4,0,0
2011-04-08,Gifts & Party,2277,5.16,4,4,0,0
2011-04-09,Gifts & Party,0,5.16,5,4,1,0
2011-04-10,Gifts & Party,669,2.83,6,4,1,0
2011-04-11,Gifts & Party,1647,3.36,0,4,0,0
2011-04-12,Gifts & Party,2322,2.41,1,4,0,0
2011-04-13,Gifts & Party,3292,2.71,2,4,0,0
2011-04-14,Gifts & Party,2162,4.03,3,4,0,0
2011-04-15,Gifts & Party,1524,12.52,4,4,0,0
2011-04-16,Gifts & Party,0,12.52,5,4,1,0
2011-04-17,Gifts & Party,1285,2.28,6,4,1,0
2011-04-18,Gifts & Party,2665,4.65,0,4,0,0
2011-04-19,Gifts & Party,2102,6.18,1,4,0,0
2011-04-20,Gifts & Party,1839,3.64,2,4,0,0
2011-04-21,Gifts & Party,2654,6.63,3,4,0,0
2011-04-22,Gifts & Party,0,6.63,4,4,0,0
2011-04-23,Gifts & Party,0,6.63,5,4,1,0
2011-04-24,Gifts & Party,0,6.63,6,4,1,0
2011-04-25,Gifts & Party,0,6.63,0,4,0,0
2011-04-26,Gifts & Party,3195,8.28,1,4,0,0
2011-04-27,Gifts & Party,2419,4.56,2,4,0,0
2011-04-28,Gifts & Party,1741,4.2,3,4,0,0
2011-04-29,Gifts & Party,0,4.2,4,4,0,0
2011-04-30,Gifts & Party,0,4.2,5,4,1,0
2011-05-01,Gifts & Party,733,2.63,6,5,1,0
2011-05-02,Gifts & Party,0,2.63,0,5,0,0
2011-05-03,Gifts & Party,1520,42.93,1,5,0,0
2011-05-04,Gifts & Party,3341,3.01,2,5,0,0
2011-05-05,Gifts & Party,2507,3.99,3,5,0,0
2011-05-06,Gifts & Party,2731,4.35,4,5,0,0
2011-05-07,Gifts & Party,0,4.35,5,5,1,0
2011-05-08,Gifts & Party,1916,2.86,6,5,1,0
2011-05-09,Gifts & Party,1986,6.3,0,5,0,0
2011-05-10,Gifts & Party,2566,12.52,1,5,0,0
2011-05-11,Gifts & Party,2613,4.05,2,5,0,0
2011-05-12,Gifts & Party,7112,5.58,3,5,0,0
2011-05-13,Gifts & Party,1775,4.93,4,5,0,0
2011-05-14,Gifts & Party,0,4.93,5,5,1,0
2011-05-15,Gifts & Party,531,3.09,6,5,1,0
2011-05-16,Gifts & Party,2078,5.59,0,5,0,0
2011-05-17,Gifts & Party,4971,6.94,1,5,0,0
2011-05-18,Gifts & Party,1995,5.3,2,5,0,0
2011-05-19,Gifts & Party,2822,6.32,3,5,0,0
2011-05-20,Gifts & Party,2682,3.97,4,5,0,0
2011-05-21,Gifts & Party,0,3.97,5,5,1,0
2011-05-22,Gifts & Party,2490,2.81,6,5,1,0
2011-05-23,Gifts & Party,2590,6.16,0,5,0,0
2011-05-24,Gifts & Party,2294,5.44,1,5,0,0
2011-05-25,Gifts & Party,2076,4.81,2,5,0,0
2011-05-26,Gifts & Party,2071,5.75,3,5,0,0
2011-05-27,Gifts & Party,2351,7.04,4,5,0,0
2011-05-28,Gifts & Party,0,7.04,5,5,1,0
2011-05-29,Gifts & Party,776,3.45,6,5,1,0
2011-05-30,Gifts & Party,0,3.45,0,5,0,0
2011-05-31,Gifts & Party,2186,5.6,1,5,0,0
2011-06-01,Gifts & Party,1781,6.31,2,6,0,0
2011-06-02,Gifts & Party,2084,7.3,3,6,0,0
2011-06-03,Gifts & Party,1247,5.04,4,6,0,0
2011-06-04,Gifts & Party,0,5.04,5,6,1,0
2011-06-05,Gifts & Party,1956,3.39,6,6,1,0
2011-06-06,Gifts & Party,1376,4.73,0,6,0,0
2011-06-07,Gifts & Party,2662,4.69,1,6,0,0
2011-06-08,Gifts & Party,3182,8.71,2,6,0,0
2011-06-09,Gifts & Party,2482,5.29,3,6,0,0
2011-06-10,Gifts & Party,1424,6.71,4,6,0,0
2011-06-11,Gifts & Party,0,6.71,5,6,1,0
2011-06-12,Gifts & Party,1701,3.06,6,6,1,0
2011-06-13,Gifts & Party,1630,5.16,0,6,0,0
2011-06-14,Gifts & Party,1882,5.35,1,6,0,0
2011-06-15,Gifts & Party,5087,5.32,2,6,0,0
2011-06-16,Gifts & Party,3796,4.42,3,6,0,0
2011-06-17,Gifts & Party,1490,3.18,4,6,0,0
2011-06-18,Gifts & Party,0,3.18,5,6,1,0
2011-06-19,Gifts & Party,3076,2.73,6,6,1,0
2011-06-20,Gifts & Party,2397,7.25,0,6,0,0
2011-06-21,Gifts & Party,1752,6.05,1,6,0,0
2011-06-22,Gifts & Party,2131,6.88,2,6,0,0
2011-06-23,Gifts & Party,2802,3.94,3,6,0,0
2011-06-24,Gifts & Party,1435,4.69,4,6,0,0
2011-06-25,Gifts & Party,0,4.69,5,6,1,0
2011-06-26,Gifts & Party,632,3.84,6,6,1,0
2011-06-27,Gifts & Party,1377,7.29,0,6,0,0
2011-06-28,Gifts & Party,3241,4.51,1,6,0,0
2011-06-29,Gifts & Party,2237,5.8,2,6,0,0
2011-06-30,Gifts & Party,3142,3.65,3,6,0,0
2011-07-01,Gifts & Party,1233,4.69,4,7,0,0
2011-07-02,Gifts & Party,0,4.69,5,7,1,0
2011-07-03,Gifts & Party,757,2.56,6,7,1,0
2011-07-04,Gifts & Party,1900,6.54,0,7,0,0
2011-07-05,Gifts & Party,3318,6.64,1,7,0,0
2011-07-06,Gifts & Party,2341,4.09,2,7,0,0
2011-07-07,Gifts & Party,2898,4.6,3,7,0,0
2011-07-08,Gifts & Party,1756,8.43,4,7,0,0
2011-07-09,Gifts & Party,0,8.43,5,7,1,0
2011-07-10,Gifts & Party,876,2.27,6,7,1,0
2011-07-11,Gifts & Party,3164,3.62,0,7,0,0
2011-07-12,Gifts & Party,2582,5.81,1,7,0,0
2011-07-13,Gifts & Party,3301,4.45,2,7,0,0
2011-07-14,Gifts & Party,2358,4.13,3,7,0,0
2011-07-15,Gifts & Party,1533,7.85,4,7,0,0
2011-07-16,Gifts & Party,0,7.85,5,7,1,0
2011-07-17,Gifts & Party,2167,2.44,6,7,1,0
2011-07-18,Gifts & Party,3380,6.15,0,7,0,0
2011-07-19,Gifts & Party,4145,2.79,1,7,0,0
2011-07-20,Gifts & Party,2820,4.06,2,7,0,0
2011-07-21,Gifts & Party,3661,4.4,3,7,0,0
2011-07-22,Gifts & Party,1895,4.2,4,7,0,0
2011-07-23,Gifts & Party,0,4.2,5,7,1,0
2011-07-24,Gifts & Party,2459,2.98,6,7,1,0
2011-07-25,Gifts & Party,2653,5.91,0,7,0,0
2011-07-26,Gifts & Party,2692,4.05,1,7,0,0
2011-07-27,Gifts & Party,2871,4.19,2,7,0,0
2011-07-28,Gifts & Party,4718,3.34,3,7,0,0
2011-07-29,Gifts & Party,1925,3.81,4,7,0,0
2011-07-30,Gifts & Party,0,3.81,5,7,1,0
2011-07-31,Gifts & Party,5133,2.68,6,7,1,0
2011-08-01,Gifts & Party,2476,3.99,0,8,0,0
2011-08-02,Gifts & Party,3380,4.4,1,8,0,0
2011-08-03,Gifts & Party,2933,3.25,2,8,0,0
2011-08-04,Gifts & Party,8002,4.26,3,8,0,0
2011-08-05,Gifts & Party,2463,3.61,4,8,0,0
2011-08-06,Gifts & Party,0,3.61,5,8,1,0
2011-08-07,Gifts & Party,871,2.28,6,8,1,0
2011-08-08,Gifts & Party,2740,4.64,0,8,0,0
2011-08-09,Gifts & Party,2670,3.56,1,8,0,0
2011-08-10,Gifts & Party,1782,5.13,2,8,0,0
2011-08-11,Gifts & Party,8115,13.82,3,8,0,0
2011-08-12,Gifts & Party,1848,5.12,4,8,0,0
2011-08-13,Gifts & Party,0,5.12,5,8,1,0
2011-08-14,Gifts & Party,635,2.45,6,8,1,0
2011-08-15,Gifts & Party,1905,2.69,0,8,0,0
2011-08-16,Gifts & Party,2257,2.9,1,8,0,0
2011-08-17,Gifts & Party,5380,6.85,2,8,0,0
2011-08-18,Gifts & Party,9142,2.25,3,8,0,1
2011-08-19,Gifts & Party,1875,3.21,4,8,0,0
2011-08-20,Gifts & Party,0,3.21,5,8,1,0
2011-08-21,Gifts & Party,1417,3.18,6,8,1,0
2011-08-22,Gifts & Party,2590,2.85,0,8,0,0
2011-08-23,Gifts & Party,2952,3.41,1,8,0,0
2011-08-24,Gifts & Party,4384,6.7,2,8,0,0
2011-08-25,Gifts & Party,2644,4.51,3,8,0,0
2011-08-26,Gifts & Party,3731,2.96,4,8,0,0
2011-08-27,Gifts & Party,0,2.96,5,8,1,0
2011-08-28,Gifts & Party,1498,1.96,6,8,1,0
2011-08-29,Gifts & Party,0,1.96,0,8,0,0
2011-08-30,Gifts & Party,2166,7.5,1,8,0,0
2011-08-31,Gifts & Party,3149,8.54,2,8,0,0
2011-09-01,Gifts & Party,7087,2.61,3,9,0,0
2011-09-02,Gifts & Party,3844,5.84,4,9,0,0
2011-09-03,Gifts & Party,0,5.84,5,9,1,0
2011-09-04,Gifts & Party,2128,2.67,6,9,1,0
2011-09-05,Gifts & Party,4538,3.14,0,9,0,0
2011-09-06,Gifts & Party,4056,2.73,1,9,0,0
2011-09-07,Gifts & Party,3390,8.44,2,9,0,0
2011-09-08,Gifts & Party,3652,3.03,3,9,0,0
2011-09-09,Gifts & Party,3152,3.54,4,9,0,0
2011-09-10,Gifts & Party,0,3.54,5,9,1,0
2011-09-11,Gifts & Party,4794,2.48,6,9,1,0
2011-09-12,Gifts & Party,4439,2.78,0,9,0,0
2011-09-13,Gifts & Party,9651,4.24,1,9,0,1
2011-09-14,Gifts & Party,3332,2.76,2,9,0,0
2011-09-15,Gifts & Party,6202,5.27,3,9,0,0
2011-09-16,Gifts & Party,3765,4.53,4,9,0,0
2011-09-17,Gifts & Party,0,4.53,5,9,1,0
2011-09-18,Gifts & Party,2104,2.35,6,9,1,0
2011-09-19,Gifts & Party,5092,2.93,0,9,0,0
2011-09-20,Gifts & Party,12609,6.25,1,9,0,1
2011-09-21,Gifts & Party,5463,6.38,2,9,0,0
2011-09-22,Gifts & Party,8929,2.97,3,9,0,1
2011-09-23,Gifts & Party,6382,4.29,4,9,0,0
2011-09-24,Gifts & Party,0,4.29,5,9,1,0
2011-09-25,Gifts & Party,6270,2.47,6,9,1,0
2011-09-26,Gifts & Party,4882,4.21,0,9,0,0
2011-09-27,Gifts & Party,6418,4.5,1,9,0,0
2011-09-28,Gifts & Party,7712,3.39,2,9,0,0
2011-09-29,Gifts & Party,7359,2.57,3,9,0,0
2011-09-30,Gifts & Party,6869,4.38,4,9,0,0
2011-10-01,Gifts & Party,0,4.38,5,10,1,0
2011-10-02,Gifts & Party,1808,1.95,6,10,1,0
2011-10-03,Gifts & Party,4769,4.44,0,10,0,0
2011-10-04,Gifts & Party,9239,3.91,1,10,0,1
2011-10-05,Gifts & Party,13323,3.12,2,10,0,1
2011-10-06,Gifts & Party,7618,2.87,3,10,0,0
2011-10-07,Gifts & Party,10274,3.01,4,10,0,1
2011-10-08,Gifts & Party,0,3.01,5,10,1,0
2011-10-09,Gifts & Party,2221,2.11,6,10,1,0
2011-10-10,Gifts & Party,9106,4.63,0,10,0,1
2011-10-11,Gifts & Party,8715,3.33,1,10,0,1
2011-10-12,Gifts & Party,5191,3.56,2,10,0,0
2011-10-13,Gifts & Party,5391,4.24,3,10,0,0
2011-10-14,Gifts & Party,4746,3.12,4,10,0,0
2011-10-15,Gifts & Party,0,3.12,5,10,1,0
2011-10-16,Gifts & Party,1853,2.87,6,10,1,0
2011-10-17,Gifts & Party,9625,4.26,0,10,0,1
2011-10-18,Gifts & Party,7932,3.37,1,10,0,0
2011-10-19,Gifts & Party,4401,4.63,2,10,0,0
2011-10-20,Gifts & Party,11443,2.39,3,10,0,1
2011-10-21,Gifts & Party,7091,2.36,4,10,0,0
2011-10-22,Gifts & Party,0,2.36,5,10,1,0
2011-10-23,Gifts & Party,2194,2.02,6,10,1,0
2011-10-24,Gifts & Party,5615,5.56,0,10,0,0
2011-10-25,Gifts & Party,8071,2.68,1,10,0,0
2011-10-26,Gifts & Party,5069,5.01,2,10,0,0
2011-10-27,Gifts & Party,6384,2.87,3,10,0,0
2011-10-28,Gifts & Party,4770,2.5,4,10,0,0
2011-10-29,Gifts & Party,0,2.5,5,10,1,0
2011-10-30,Gifts & Party,5295,2.15,6,10,1,0
2011-10-31,Gifts & Party,5784,9.04,0,10,0,0
2011-11-01,Gifts & Party,5139,2.36,1,11,0,0
2011-11-02,Gifts & Party,7814,3.63,2,11,0,0
2011-11-03,Gifts & Party,9934,3.07,3,11,0,1
2011-11-04,Gifts & Party,7651,2.73,4,11,0,0
2011-11-05,Gifts & Party,0,2.73,5,11,1,0
2011-11-06,Gifts & Party,6668,2.31,6,11,1,0
2011-11-07,Gifts & Party,10940,4.8,0,11,0,1
2011-11-08,Gifts & Party,8604,5.46,1,11,0,0
2011-11-09,Gifts & Party,11271,3.13,2,11,0,1
2011-11-10,Gifts & Party,10455,3.7,3,11,0,1
2011-11-11,Gifts & Party,7906,4.07,4,11,0,0
2011-11-12,Gifts & Party,0,4.07,5,11,1,0
2011-11-13,Gifts & Party,5138,3.86,6,11,1,0
2011-11-14,Gifts & Party,14603,5.05,0,11,0,1
2011-11-15,Gifts & Party,8385,3.8,1,11,0,0
2011-11-16,Gifts & Party,8010,5.45,2,11,0,0
2011-11-17,Gifts & Party,8692,3.64,3,11,0,1
2011-11-18,Gifts & Party,5083,3.65,4,11,0,0
2011-11-19,Gifts & Party,0,3.65,5,11,1,0
2011-11-20,Gifts & Party,5308,4.04,6,11,1,0
2011-11-21,Gifts & Party,7271,3.56,0,11,0,0
2011-11-22,Gifts & Party,9801,3.36,1,11,0,1
2011-11-23,Gifts & Party,11251,6.57,2,11,0,1
2011-11-24,Gifts & Party,6611,4.46,3,11,0,0
2011-11-25,Gifts & Party,5053,6.97,4,11,0,0
2011-11-26,Gifts & Party,0,6.97,5,11,1,0
2011-11-27,Gifts & Party,2846,2.11,6,11,1,0
2011-11-28,Gifts & Party,8751,5.45,0,11,0,1
2011-11-29,Gifts & Party,6411,6.75,1,11,0,0
2011-11-30,Gifts & Party,6056,7.1,2,11,0,0
2011-12-01,Gifts & Party,7918,4.1,3,12,0,0
2011-12-02,Gifts & Party,7429,4.56,4,12,0,0
2011-12-03,Gifts & Party,0,4.56,5,12,1,0
2011-12-04,Gifts & Party,3091,2.5,6,12,1,0
2011-12-05,Gifts & Party,11946,8.96,0,12,0,1
2011-12-06,Gifts & Party,6859,3.68,1,12,0,0
2011-12-07,Gifts & Party,9665,6.31,2,12,0,1
2011-12-08,Gifts & Party,6936,7.07,3,12,0,0
2011-12-09,Gifts & Party,2081,11.14,4,12,0,0
2009-12-01,Home & Living,8250,3.88,1,12,0,0
2009-12-02,Home & Living,11313,3.37,2,12,0,0
2009-12-03,Home & Living,9825,3.23,3,12,0,0
2009-12-04,Home & Living,6159,3.42,4,12,0,0
2009-12-05,Home & Living,2038,3.42,5,12,1,0
2009-12-06,Home & Living,4728,3.2,6,12,1,0
2009-12-07,Home & Living,6201,3.57,0,12,0,0
2009-12-08,Home & Living,9110,3.46,1,12,0,0
2009-12-09,Home & Living,5198,4.04,2,12,0,0
2009-12-10,Home & Living,8411,3.33,3,12,0,0
2009-12-11,Home & Living,5669,2.87,4,12,0,0
2009-12-12,Home & Living,0,2.87,5,12,1,0
2009-12-13,Home & Living,5233,2.6,6,12,1,0
2009-12-14,Home & Living,14610,4.06,0,12,0,1
2009-12-15,Home & Living,8378,3.39,1,12,0,0
2009-12-16,Home & Living,8318,4.17,2,12,0,0
2009-12-17,Home & Living,5463,2.72,3,12,0,0
2009-12-18,Home & Living,6581,4.51,4,12,0,0
2009-12-19,Home & Living,0,4.51,5,12,1,0
2009-12-20,Home & Living,2051,2.93,6,12,1,0
2009-12-21,Home & Living,3531,2.93,0,12,0,0
2009-12-22,Home & Living,4616,5.97,1,12,0,0
2009-12-23,Home & Living,1181,3.35,2,12,0,0
2009-12-24,Home & Living,0,3.35,3,12,0,0
2009-12-25,Home & Living,0,3.35,4,12,0,0
2009-12-26,Home & Living,0,3.35,5,12,1,0
2009-12-27,Home & Living,0,3.35,6,12,1,0
2009-12-28,Home & Living,0,3.35,0,12,0,0
2009-12-29,Home & Living,0,3.35,1,12,0,0
2009-12-30,Home & Living,0,3.35,2,12,0,0
2009-12-31,Home & Living,0,3.35,3,12,0,0
2010-01-01,Home & Living,0,3.35,4,1,0,0
2010-01-02,Home & Living,0,3.35,5,1,1,0
2010-01-03,Home & Living,0,3.35,6,1,1,0
2010-01-04,Home & Living,5619,2.64,0,1,0,0
2010-01-05,Home & Living,3532,3.08,1,1,0,0
2010-01-06,Home & Living,4176,2.51,2,1,0,0
2010-01-07,Home & Living,10915,3.3,3,1,0,0
2010-01-08,Home & Living,2970,3.45,4,1,0,0
2010-01-09,Home & Living,0,3.45,5,1,1,0
2010-01-10,Home & Living,3631,2.56,6,1,1,0
2010-01-11,Home & Living,4691,4.1,0,1,0,0
2010-01-12,Home & Living,10353,3.26,1,1,0,0
2010-01-13,Home & Living,2572,4.36,2,1,0,0
